itemName,inputs,predictions,category,probs,model_version
towel-clothes,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:""]","No, I don't have a towel, but you can use the dryer in the basement.",competitor,-0.04615251310582630,gpt-4-0613
towel-clothes,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nThere is a Halloween party at your college dorm. Some of your friends who live in other dorms came over. A heavy rain started while they were on their way so now some of them want to dry their costumes. In your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket. They ask: Do you have a towel? You reply:""]","No, I don't have a towel, but you can use the dryer in the basement.",competitor,-0.027828595331689500,gpt-4-0613
candy-halloween,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:""]","No, we don't have any candy, but we do have a big chocolate bar we can give them.",mostSimilar,-0.13257341066155000,gpt-4-0613
candy-halloween,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:""]","No, we don't have any candy, but we do have a big chocolate bar.",mostSimilar,-0.040777467337977800,gpt-4-0613
candy-halloween,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:""]","No, we don't have any candy, but we do have a big chocolate bar.",mostSimilar,-0.046359217096827800,gpt-4-0613
candy-halloween,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:""]","We don't have any candy per se, but we do have a big chocolate bar we could give out.",mostSimilar,-0.6134928101403500,gpt-4-0613
candy-halloween,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nIt’s Halloween. You just sat down to have dinner with your family as you hear the doorbell ring. Your partner answers the door and you hear that some kids are trick-or-treating. You have little trail mix packages, a big chocolate bar, ice cream, and soda. Your partner wants to give them some sweets and calls back into the house: Do we have any candy? You reply:""]","No, we don't have any candy, but we do have a big chocolate bar.",mostSimilar,-0.049288490441968300,gpt-4-0613
candy-dessert,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:""]","No, we don't have any candy, but we do have a big chocolate bar you can enjoy.",mostSimilar,-0.1536549939759830,gpt-4-0613
candy-dessert,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:""]","No, we don't have any candy, but we do have a big chocolate bar.",mostSimilar,-0.026619681516208300,gpt-4-0613
candy-dessert,"[""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:"", ""You give a dinner party at your apartment. More people showed up than you expected.\nYour neighbor, who just arrived, approaches you and asks: Do you have a spare chair I could borrow? You do not, in fact, have a spare chair, but you do have the following items: a broom, a TV armchair, a stool, a ladder and a kitchen table. So you say: No, I don't have a spare chair, but you can have the stool.\n\nYour turn.\nYou just had lunch with your family and now your partner is craving some dessert. You have ice cream, a big chocolate bar, little trail mix packages, and soda. They ask: Do we have any candy? You reply:""]","No, we don't have any candy, but we do have a big chocolate bar.",mostSimilar,-0.022349095065480600,gpt-4-0613
