submission_id,age,answer,category,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,languages,responseTime,settingName,trialNr,trial_type
4726,53,"I'm sorry, we don't but we serve iced coffee",competitor,NA,main,Graduated College,245193,1672240385441,1672240140248,male,bar-tea,English,40515,bar,1,main
4726,53,We dell gingerbread or granola bars.,sameCategory,NA,main,Graduated College,245193,1672240385441,1672240140248,male,dutyFree-sweets,English,33831,dutyFree,3,main
4726,53,"No, sorry but we offer Karate or kickboxing classes.",sameCategory,NA,main,Graduated College,245193,1672240385441,1672240140248,male,gym-boxing,English,50047,gymActivities,4,main
4726,53,"No, but I have movies lined up for us to choose from.",competitor,NA,main,Graduated College,245193,1672240385441,1672240140248,male,friendsActivities-videoEntertainment,English,35490,friendsActivities,5,main
4731,51,There is a club event but it is playing hip hop music should this be of interest to you.,competitor,NA,main,Graduated High-school,312396,1672240431558,1672240119162,female,touristInfo-clubbing,English,62137,touristInfo,2,main
4731,51,No not a gymnastics class but there is an acrobatics class which could be fun!  But also a karate class if you would like to try something new and active.,sameCategory,NA,main,Graduated High-school,312396,1672240431558,1672240119162,female,kidsActivities-sports,English,94333,kidsActivities,3,main
4731,51,No not today.  May I interest you in an iced coffee?,competitor,NA,main,Graduated High-school,312396,1672240431558,1672240119162,female,bar-tea,English,27672,bar,4,main
4731,51,I don't at the moment.  But if you would like an oil painting or perhaps some photographic prints I can help you out.,sameCategory,NA,main,Graduated High-school,312396,1672240431558,1672240119162,female,interior-deco,English,49376,interior,5,main
4741,63,Sure we have scrabble. Lets see who prefers to to Monopoly.,competitor,All worked fine,main,Graduated High-school,462786,1672240717892,1672240255106,male,friendsActivities-boardGames,English,50083,friendsActivities,1,main
4741,63,"Sorry, but we are sold out of cigars at the moment. I can arrange for some to be available when we land tho if you tell me which ones you are interested in.",other,All worked fine,main,Graduated High-school,462786,1672240717892,1672240255106,male,dutyFree-smokes,English,114856,dutyFree,2,main
4741,63,"I'm sorry we don't offer Yoga currently, but our pilates classes are very popular as it is seen as the next big thing. Are you interested in the social or technical aspects?",competitor,All worked fine,main,Graduated High-school,462786,1672240717892,1672240255106,male,gym-yoga,English,108372,gymActivities,3,main
4741,63,"I'm sorry but we don't have any kilns to give pottery classes at the moment. Have you tried all of watercolour painting, carpentry and acrobatics before and given up on them?",fullList,All worked fine,main,Graduated High-school,462786,1672240717892,1672240255106,male,kidsActivities-crafts,English,103228,kidsActivities,5,main
4753,29,"no sorry we do not have any
",taciturn,NA,main,Graduated College,214327,1672243942307,1672243727980,male,clothing-clothes,English,48372,clothing,1,main
4753,29,No sorry but we have availibility at a budget hotel?,competitor,NA,main,Graduated College,214327,1672243942307,1672243727980,male,bookingAgency-lowClassAccommodation,English,62825,bookingAgency,3,main
4753,29,No but there is a circus show happening if you are intrested?,competitor,NA,main,Graduated College,214327,1672243942307,1672243727980,male,touristInfo-childTheatre,English,31839,touristInfo,4,main
4753,29,No sorry but we have golden retrievers if you would like to take a look?,competitor,NA,main,Graduated College,214327,1672243942307,1672243727980,male,petAdoption-dogs,English,37357,petAdoption,5,main
4667,34,"I don't but we do have monopoly, would that be ok instead?",competitor,thanks,main,Did not graduate High-school,150388,1672171729239,1672171578851,female,friendsActivities-boardGames,english,38993,friendsActivities,1,main
4667,34,WE don't sorry about that,taciturn,thanks,main,Did not graduate High-school,150388,1672171729239,1672171578851,female,dutyFree-smokes,english,25546,dutyFree,3,main
4667,34,I  could offer you raspberry pie instead?,competitor,thanks,main,Did not graduate High-school,150388,1672171729239,1672171578851,female,cafe-pie,english,29850,cafe,4,main
4668,31,"Unfortuantely not, however we have acrobatics, which is similar to gymnastics",competitor,NA,main,Graduated College,162355,1672171740950,1672171578595,female,kidsActivities-sports,English,34900,kidsActivities,1,main
4668,31,"No playstations sorry, we do have an Xbox which is similar",competitor,NA,main,Graduated College,162355,1672171740950,1672171578595,female,electronics-console,English,18157,electronics,2,main
4668,31,"Sorry we don't, we do however have kayaks or pedal boats if you would be interested in renting these",sameCategory,NA,main,Graduated College,162355,1672171740950,1672171578595,female,waterSport-muscle,English,37592,waterSport,3,main
4668,31,"No boxing, but we do offer kickboxing or karate",sameCategory,NA,main,Graduated College,162355,1672171740950,1672171578595,female,gym-boxing,English,16329,gymActivities,5,main
4677,33,"no, I'm sorry, that is not available, but we do have a four star hotel option open.",competitor,an actual enjoyable survey. thanks! :),main,Graduated College,332258,1672171893603,1672171561345,other,bookingAgency-highClassAccommodation,English,74771,bookingAgency,1,main
4677,33,"sorry, no. we only have soda, chardonnay, and iced coffee.",fullList,an actual enjoyable survey. thanks! :),main,Graduated College,332258,1672171893603,1672171561345,other,bar-tea,English,23401,bar,3,main
4677,33,"We don't, sorry, but we have a gameboy, macbook air, and an xbox if you'd be interested in looking at those.",fullList,an actual enjoyable survey. thanks! :),main,Graduated College,332258,1672171893603,1672171561345,other,electronics-console,English,30893,electronics,4,main
4677,33,"I don't, but I do have an oil painting.",competitor,an actual enjoyable survey. thanks! :),main,Graduated College,332258,1672171893603,1672171561345,other,interior-deco,English,26030,interior,5,main
4699,58,Sorry we dont but i can offer you a kayak which is very similar.,competitor,NA,main,Graduated College,369913,1672237275084,1672236905171,female,waterSport-muscle,English,62735,waterSport,2,main
4699,58,I dont but would let you have a very nice oil painting now or perhaps paint you a watercolour in the next few weeks.,competitor,NA,main,Graduated College,369913,1672237275084,1672236905171,female,interior-deco,English,81888,interior,4,main
4716,24,there isn’t a gymnastics class as such but there is acrobatics and karate which are similar to gymnastics.,sameCategory,NA,main,Higher degree,204818,1672240331817,1672240126999,female,kidsActivities-sports,english,55380,kidsActivities,2,main
4716,24,we offer kick-boxing classes but not boxing classes unfortunately,competitor,NA,main,Higher degree,204818,1672240331817,1672240126999,female,gym-boxing,english,24544,gymActivities,3,main
4716,24,let’s see the other animals first and then we can find the chameleon,other,NA,main,Higher degree,204818,1672240331817,1672240126999,female,zoo-reptiles,english,37352,zoo,4,main
4716,24,we don’t unfortunately but we have an xbox and gameboy if that interests you?,sameCategory,NA,main,Higher degree,204818,1672240331817,1672240126999,female,electronics-console,english,34585,electronics,5,main
4730,30,We have a luxurious apartment close to the city available or a suite in a 4 star hotel sir.,sameCategory,NA,main,Higher degree,280125,1672240409731,1672240129606,female,bookingAgency-highClassAccommodation,English,105988,bookingAgency,1,main
4730,30,"Unfortunately no we don't, but we do have iced coffee",competitor,NA,main,Higher degree,280125,1672240409731,1672240129606,female,bar-tea,English,31791,bar,2,main
4730,30,"I don't have anyy water colour paintings, but I do have an oil painting if you'd like to see it?",competitor,NA,main,Higher degree,280125,1672240409731,1672240129606,female,interior-deco,English,48877,interior,3,main
4730,30,"We do rent out a range of different boats, we have Kayaks and pedal boats available to rent",sameCategory,NA,main,Higher degree,280125,1672240409731,1672240129606,female,waterSport-muscle,English,39528,waterSport,4,main
4734,40,"I'm sorry, there are no pottery classes. There's a carpentry workshop you could do instead?",sameCategory,NA,main,Higher degree,394492,1672240506248,1672240111756,male,kidsActivities-crafts,english,78293,kidsActivities,2,main
4734,40,"Sorry, I haven't. I've got other games",other,NA,main,Higher degree,394492,1672240506248,1672240111756,male,friendsActivities-boardGames,english,35363,friendsActivities,3,main
4734,40,No we don't but we do offer many other classes that might be of interest?,other,NA,main,Higher degree,394492,1672240506248,1672240111756,male,gym-yoga,english,34676,gymActivities,4,main
4734,40,We don't but we do have a delicious raspberry pie,competitor,NA,main,Higher degree,394492,1672240506248,1672240111756,male,cafe-pie,english,25625,cafe,5,main
4675,30,No sorry I don't have an aloe vera plant.,taciturn,NA,main,Graduated High-school,292624,1672171866639,1672171574015,female,interior-green,English,49006,interior,2,main
4675,30,No sorry we only have raspberry pie available.,competitor,NA,main,Graduated High-school,292624,1672171866639,1672171574015,female,cafe-pie,English,25668,cafe,3,main
4675,30,No sadly there isn't a pottery class.,taciturn,NA,main,Graduated High-school,292624,1672171866639,1672171574015,female,kidsActivities-crafts,English,38704,kidsActivities,4,main
4675,30,No unfortunately there isn't a theatre performance for children today.,taciturn,NA,main,Graduated High-school,292624,1672171866639,1672171574015,female,touristInfo-childTheatre,English,51172,touristInfo,5,main
4682,56,"I’m sorry sir, we only have suits and apartments available at the moment.",sameCategory,Thank you,main,Graduated College,534728,1672172136788,1672171602060,male,bookingAgency-highClassAccommodation,English,141986,bookingAgency,1,main
4682,56,I don’t think they have a chameleon but they’ve got lions! They’re much more exciting!,otherCategory,Thank you,main,Graduated College,534728,1672172136788,1672171602060,male,zoo-reptiles,English,127269,zoo,3,main
4682,56,"I’m sorry we don’t at the moment but, we do have gerbils. They’re similar but easier to look after.",competitor,Thank you,main,Graduated College,534728,1672172136788,1672171602060,male,petAdoption-hamster,English,94080,petAdoption,4,main
4689,30,"No, but there's acrobatics",competitor,NA,main,Graduated High-school,173006,1672237066240,1672236893234,female,kidsActivities-sports,English,25197,kidsActivities,3,main
4689,30,"There's no chameleons, let's see iguanas instead",competitor,NA,main,Graduated High-school,173006,1672237066240,1672236893234,female,zoo-reptiles,English,56033,zoo,4,main
4689,30,No sorry,taciturn,NA,main,Graduated High-school,173006,1672237066240,1672236893234,female,touristInfo-clubbing,English,16695,touristInfo,5,main
4694,25,"no, unfortunatley we only have a Macbook Air in stock at the moment",competitor,i enjoyed this id like to do more like this,main,Graduated High-school,213829,1672237113708,1672236899879,female,electronics-laptop,English,33920,electronics,1,main
4694,25,no I dont however I do have Monopoly and checkers if we feel like playing games,sameCategory,i enjoyed this id like to do more like this,main,Graduated High-school,213829,1672237113708,1672236899879,female,friendsActivities-boardGames,English,35672,friendsActivities,2,main
4694,25,"We do have a range of water ski equipment, but I will have to double check if we specifically have jet skis avaliable at the moment",other,i enjoyed this id like to do more like this,main,Graduated High-school,213829,1672237113708,1672236899879,female,waterSport-motor,English,54641,waterSport,3,main
4694,25,sadly we have no sauvignon blanc in at the moment but we do offer a lovely chardonnay,competitor,i enjoyed this id like to do more like this,main,Graduated High-school,213829,1672237113708,1672236899879,female,bar-whiteWine,English,35903,bar,5,main
4695,41,"Unfortunately I don't have Aloe Vera, but I do have an agave plant you might like.",competitor,NA,main,Graduated College,250508,1672237158920,1672236908412,male,interior-green,English,36855,interior,1,main
4695,41,"We have books of French love letters, some of these may contain poems. you may find them interesting.",competitor,NA,main,Graduated College,250508,1672237158920,1672236908412,male,books-romance,English,31492,books,2,main
4695,41,There is no youth hostel available today unfortauntely. You may find this bed-and-breakfast option suitable?,sameCategory,NA,main,Graduated College,250508,1672237158920,1672236908412,male,bookingAgency-lowClassAccommodation,English,74854,bookingAgency,3,main
4695,41,"There is a circus show today which is suitable for children, but no theatre I'm afraid.",competitor,NA,main,Graduated College,250508,1672237158920,1672236908412,male,touristInfo-childTheatre,English,38836,touristInfo,4,main
4700,36,No but there is a circus show?,competitor,NA,main,Graduated College,361322,1672237280621,1672236919299,female,touristInfo-childTheatre,English,79828,touristInfo,1,main
4700,36,No but we sell cigarettes?,competitor,NA,main,Graduated College,361322,1672237280621,1672236919299,female,dutyFree-smokes,English,73846,dutyFree,3,main
4700,36,"Unfortunately not, but we do have Chardonnay?",competitor,NA,main,Graduated College,361322,1672237280621,1672236919299,female,bar-whiteWine,English,47885,bar,4,main
4700,36,No but we do have a MacBook Air?,competitor,NA,main,Graduated College,361322,1672237280621,1672236919299,female,electronics-laptop,English,54707,electronics,5,main
4701,20,"Sorry we don't currently have any psychological thrillers in stock. If there is a specific book you have in mind I may be able to order one in for you. Alternatively, you may want to look at our range of mystery novels which might be similar to what you are looking for or feel free to peruse our range of adventure novels if you are looking for something different.",sameCategory,NA,main,Graduated High-school,401872,1672237308802,1672236906930,male,books-fantasy,English,160629,books,1,main
4701,20,"We don't currently offer boxing classes, however we do offer kickboxing which is a striking sport that also includes kicks or karate for a more traditional martial art.",sameCategory,NA,main,Graduated High-school,401872,1672237308802,1672236906930,male,gym-boxing,English,81262,gymActivities,2,main
4701,20,We don't currently have any earrings but we do have a selection of necklaces and sunglasses if you are looking for other accessories,sameCategory,NA,main,Graduated High-school,401872,1672237308802,1672236906930,male,clothing-acc,English,42296,clothing,3,main
4701,20,We do not have a five star hotel available for tomorrow night but there is a four star suite in a hotel nearby,competitor,NA,main,Graduated High-school,401872,1672237308802,1672236906930,male,bookingAgency-highClassAccommodation,English,71084,bookingAgency,5,main
4681,29,"No I don't, but I do have an oil painting",competitor,NA,main,Graduated High-school,245085,1672172087584,1672171842499,male,interior-deco,English,107781,interior,1,main
4681,29,We do offer kickboxing classes here.,competitor,NA,main,Graduated High-school,245085,1672172087584,1672171842499,male,gym-boxing,English,31248,gymActivities,2,main
4681,29,"No we don't sorry, we do have an xbox though, would this be ok?",competitor,NA,main,Graduated High-school,245085,1672172087584,1672171842499,male,electronics-console,English,39435,electronics,5,main
4684,67,"Currently no but we do have other dogs desperate for a new homme

",other,none,main,Higher degree,431656,1672172747943,1672172316287,female,petAdoption-dogs,English,81032,petAdoption,1,main
4684,67,Not that precise accommodation but we do have alternatives which are not too expensive,other,none,main,Higher degree,431656,1672172747943,1672172316287,female,bookingAgency-lowClassAccommodation,English,85391,bookingAgency,2,main
4684,67,No but would you consider an agave?,competitor,none,main,Higher degree,431656,1672172747943,1672172316287,female,interior-green,English,61069,interior,3,main
4684,67,We're hoping to start those soon. Have you heard of zumba?,sameCategory,none,main,Higher degree,431656,1672172747943,1672172316287,female,gym-yoga,English,58641,gymActivities,5,main
4688,34,"Not currently I'm afraid, just Xbox and Gameboy.",sameCategory,NA,main,Graduated College,143033,1672237050935,1672236907902,female,electronics-console,English,34399,electronics,1,main
4688,34,"No there isn't, sorry, but there is a suite in a four star hotel.",competitor,NA,main,Graduated College,143033,1672237050935,1672236907902,female,bookingAgency-highClassAccommodation,English,37264,bookingAgency,2,main
4688,34,"Not at the moment, just kickboxing, pilates and karate.",fullList,NA,main,Graduated College,143033,1672237050935,1672236907902,female,gym-boxing,English,17775,gymActivities,3,main
4688,34,Soon we can see something very like a chameleon,other,NA,main,Graduated College,143033,1672237050935,1672236907902,female,zoo-reptiles,English,23216,zoo,4,main
4707,38,"Yes, we have cheese pizza.",competitor,NA,main,Graduated College,119012,1672240246245,1672240127233,male,cafe-pizza,NA,18416,cafe,4,main
4707,38,"No, we only have gingerbread and granola bars.",sameCategory,NA,main,Graduated College,119012,1672240246245,1672240127233,male,dutyFree-sweets,NA,22648,dutyFree,5,main
4719,34,No we don't but you might like to try the cheese pizza?,competitor,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,cafe-pizza,english,32777,cafe,1,main
4719,34,I don't have any at the moment but I do have some photographs or an oil painting if that would work?,sameCategory,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,interior-deco,english,50169,interior,2,main
4719,34,no not here but can I recommend something else?,other,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,books-fantasy,english,29635,books,4,main
4719,34,"I'm not sure if there are any. Should we walk around and see?
",other,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,zoo-reptiles,english,38203,zoo,5,main
4722,76,"No sorry, But the Chardonnay is very good",competitor,NA,main,Graduated College,221967,1672240350422,1672240128455,female,bar-whiteWine,English,39638,bar,1,main
4722,76,We don't but have you considered a MacBook Air instead?,competitor,NA,main,Graduated College,221967,1672240350422,1672240128455,female,electronics-laptop,English,37625,electronics,2,main
4722,76,Not a theatre performance but they will love the Circus which starts shortly,competitor,NA,main,Graduated College,221967,1672240350422,1672240128455,female,touristInfo-childTheatre,English,40644,touristInfo,4,main
4722,76,"No, sorry. We do have some other dogs you may like to see",other,NA,main,Graduated College,221967,1672240350422,1672240128455,female,petAdoption-dogs,English,34530,petAdoption,5,main
4725,40,"No there is a karate class, a watercolor painting class and an acrobatics class. You may enjoy acrobatics though it is pretty similar to gymnastics in many ways and you can learn some similar skills.",fullList,NA,main,Higher degree,249426,1672240369811,1672240120385,female,kidsActivities-sports,english,60204,kidsActivities,1,main
4725,40,"No we don't have any play stations. We have a Gameboy, an xbos and a mac book air.",fullList,NA,main,Higher degree,249426,1672240369811,1672240120385,female,electronics-console,english,28716,electronics,2,main
4725,40,No we don't have cookies but we do have gingerbread or granola bars.,sameCategory,NA,main,Higher degree,249426,1672240369811,1672240120385,female,dutyFree-sweets,english,23338,dutyFree,3,main
4725,40,No we don't have canoes but we do have kayaks which are pretty similar although they are closed boat and have a slightly different padle,competitor,NA,main,Higher degree,249426,1672240369811,1672240120385,female,waterSport-muscle,english,76706,waterSport,5,main
4691,47,We have raspberry pie,competitor,NA,main,Graduated College,186240,1672237092189,1672236905949,male,cafe-pie,NA,31038,cafe,1,main
4691,47,I'm sorry we do not have any Hawaiian shirts.,taciturn,NA,main,Graduated College,186240,1672237092189,1672236905949,male,clothing-clothes,NA,31044,clothing,2,main
4691,47,"We have a Macbook Air, will that interest you?",competitor,NA,main,Graduated College,186240,1672237092189,1672236905949,male,electronics-laptop,NA,39659,electronics,3,main
4691,47,I'm sorry we don't have a pottery class.,taciturn,NA,main,Graduated College,186240,1672237092189,1672236905949,male,kidsActivities-crafts,NA,26895,kidsActivities,4,main
4729,24,Maybe. I'm not sure if there is a chameleon or not. Let's double check the map.,other,NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,zoo-reptiles,English,68851,zoo,1,main
4729,24,"No, I don't but if you do then you can log in on my Xbox and we can watch a movie.",other,NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,friendsActivities-videoEntertainment,English,45217,friendsActivities,2,main
4729,24,"We don't have a gymnastics class, but we do have an acrobatics class. Would you like to sign up for that?",competitor,NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,kidsActivities-sports,English,50194,kidsActivities,3,main
4729,24,"No, but we do offer kickboxing classes. Would you be interested in signing up for the kickboxing classes?",competitor,NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,gym-boxing,English,33401,gymActivities,4,main
4754,44,I don't believe we do at this time.  Sorry.,taciturn,NA,main,Graduated College,215809,1672243943151,1672243727342,male,gym-yoga,English,33240,gymActivities,1,main
4754,44,That's a great game!  We might have it.  Let me go look.,other,NA,main,Graduated College,215809,1672243943151,1672243727342,male,friendsActivities-boardGames,English,48656,friendsActivities,3,main
4754,44,It does not appear there is still vacancy for that.  I'm sorry.,taciturn,NA,main,Graduated College,215809,1672243943151,1672243727342,male,bookingAgency-lowClassAccommodation,English,46105,bookingAgency,4,main
4754,44,Not at this time.  I'm sorry.,taciturn,NA,main,Graduated College,215809,1672243943151,1672243727342,male,petAdoption-dogs,English,22912,petAdoption,5,main
4696,33,I don't have any watercolour paintings but I have some printed photographs or an oil painting if you'd like to look at those to see if they would suit?,sameCategory,NA,main,Higher degree,264941,1672237175619,1672236910678,female,interior-deco,English,45026,interior,1,main
4696,33,"There are no rooms in a five-star hotel available, but there is a suite in a four-star hotel available? Alternatively, there is a luxury apartment available if you need to be close to the city.",sameCategory,NA,main,Higher degree,264941,1672237175619,1672236910678,female,bookingAgency-highClassAccommodation,English,64937,bookingAgency,3,main
4696,33,We do have cheese pizza available.,competitor,NA,main,Higher degree,264941,1672237175619,1672236910678,female,cafe-pizza,English,46607,cafe,4,main
4696,33,"We do not have any earrings in stock at the moment. If you're interested in jewellery though, we do have some necklacke's.",competitor,NA,main,Higher degree,264941,1672237175619,1672236910678,female,clothing-acc,English,69761,clothing,5,main
4697,57,"Not boxing, but we offer kickboxing, pliates and karate classes which might be worthwhile checking out",fullList,NA,main,Graduated College,291393,1672237238869,1672236947476,male,gym-boxing,English,121856,gymActivities,2,main
4697,57,"The chameleon is hiding, let's go and see if he is in with the iguanas",competitor,NA,main,Graduated College,291393,1672237238869,1672236947476,male,zoo-reptiles,English,49641,zoo,3,main
4697,57,"Sorry no iced tea, but our iced coffee is really popular",competitor,NA,main,Graduated College,291393,1672237238869,1672236947476,male,bar-tea,English,34658,bar,4,main
4697,57,Not at the moment. We are expecting a delivery later this week. Is there anything in oarticular you are looking for,other,NA,main,Graduated College,291393,1672237238869,1672236947476,male,clothing-acc,English,44705,clothing,5,main
4698,58,"No sorry, but we do have an up market apartment, a suite in a 4 star hotel or a room in a lower end b and b",fullList,NA,main,Graduated College,295519,1672237210045,1672236914526,male,bookingAgency-highClassAccommodation,english,101388,bookingAgency,2,main
4698,58,"No sorry we sold the last ones this morning, they will be in stock next Tuesday",other,NA,main,Graduated College,295519,1672237210045,1672236914526,male,clothing-acc,english,38041,clothing,3,main
4698,58,Well do you class a club event with a hip hop DJ as electronic?,competitor,NA,main,Graduated College,295519,1672237210045,1672236914526,male,touristInfo-clubbing,english,55752,touristInfo,4,main
4698,58,Well not really but we do have adventure or mystery,sameCategory,NA,main,Graduated College,295519,1672237210045,1672236914526,male,books-fantasy,english,33836,books,5,main
4745,32,Unfortunately we don't have raspberry cake but we have raspberry pie if you are interested to try.,competitor,NA,main,Higher degree,1448945,1672241577263,1672240128318,male,cafe-pie,English,63218,cafe,1,main
4745,32,Apologies we don't have Sauvignon Blanc but if you like a glass of white wine we have Chardonnay in our bar.,competitor,NA,main,Higher degree,1448945,1672241577263,1672240128318,male,bar-whiteWine,English,1076593,bar,2,main
4745,32,"Sorry we don't have any Dalmations in the rescue centre. We only have Chihuahuas, gerbils and golden retrievers. Would you like to have a look",fullList,NA,main,Higher degree,1448945,1672241577263,1672240128318,male,petAdoption-dogs,English,147446,petAdoption,4,main
4745,32,Sorry no theater performance for children today. There is a circus show if you are interested,competitor,NA,main,Higher degree,1448945,1672241577263,1672240128318,male,touristInfo-childTheatre,English,88773,touristInfo,5,main
4749,42,"No, sorry.",taciturn,NA,main,Graduated High-school,127488,1672243854044,1672243726556,male,electronics-console,English,10958,electronics,3,main
4749,42,"No, sorry.",taciturn,NA,main,Graduated High-school,127488,1672243854044,1672243726556,male,bar-tea,English,31084,bar,4,main
4749,42,"Not at the moment, can i help you find something else?",other,NA,main,Graduated High-school,127488,1672243854044,1672243726556,male,books-fantasy,English,24448,books,5,main
4766,30,Yes i do. I have books of French love letters written in poems,competitor,NA,main,Higher degree,663522,1672244426512,1672243762990,male,books-romance,English,145001,books,1,main
4766,30,"Yes, i sell Cigarettes",competitor,NA,main,Higher degree,663522,1672244426512,1672243762990,male,dutyFree-smokes,English,80924,dutyFree,2,main
4766,30,"No, I wish i do but i have prepared some nice movies, monopoly and checkers",fullList,NA,main,Higher degree,663522,1672244426512,1672243762990,male,friendsActivities-boardGames,English,119891,friendsActivities,3,main
4766,30,"Sorry Madam. We do not serve Sauvignon Blanc in our hotel. Here are a list of drinks we have available Chardonnay, craft beer and iced coffee",fullList,NA,main,Higher degree,663522,1672244426512,1672243762990,male,bar-whiteWine,English,211379,bar,5,main
4711,38,"No, i have Monopoly though",competitor,NA,main,Graduated College,171437,1672240296548,1672240125111,male,friendsActivities-boardGames,English,25618,friendsActivities,1,main
4711,38,"No, our wine choice is Chardonnay",competitor,NA,main,Graduated College,171437,1672240296548,1672240125111,male,bar-whiteWine,English,28266,bar,2,main
4711,38,No we don't have any Dalmatians at the moment. We currently have Chihuahuas and Retreiver dogs,sameCategory,NA,main,Graduated College,171437,1672240296548,1672240125111,male,petAdoption-dogs,English,45950,petAdoption,3,main
4711,38,"No pottery, but you can do carpentry or watercolor painting.",sameCategory,NA,main,Graduated College,171437,1672240296548,1672240125111,male,kidsActivities-crafts,English,35051,kidsActivities,4,main
4712,27,No we don't sell cookies.,taciturn,NA,main,Higher degree,175776,1672240302383,1672240126607,female,dutyFree-sweets,English,31913,dutyFree,1,main
4712,27,No we don't have any hamsters but we have other small animals.,other,NA,main,Higher degree,175776,1672240302383,1672240126607,female,petAdoption-hamster,English,44165,petAdoption,2,main
4712,27,No we have iced coffee though.,competitor,NA,main,Higher degree,175776,1672240302383,1672240126607,female,bar-tea,English,25459,bar,3,main
4712,27,No we have kickboxing classes only.,competitor,NA,main,Higher degree,175776,1672240302383,1672240126607,female,gym-boxing,English,29509,gymActivities,5,main
4715,43,No sorry we don't,taciturn,NA,main,Graduated High-school,200018,1672240321928,1672240121910,male,dutyFree-sweets,English,19759,dutyFree,1,main
4715,43,No sorry,taciturn,NA,main,Graduated High-school,200018,1672240321928,1672240121910,male,electronics-console,English,16004,electronics,2,main
4715,43,No the zoo doesn't have any of those but they have lions,otherCategory,NA,main,Graduated High-school,200018,1672240321928,1672240121910,male,zoo-reptiles,English,38725,zoo,4,main
4715,43,No we don't have gymnastics classes but have karate classes if that interests you,sameCategory,NA,main,Graduated High-school,200018,1672240321928,1672240121910,male,kidsActivities-sports,English,59888,kidsActivities,5,main
4717,55,I’m sorry.  We do not have any Dalmatians right now.,taciturn,NA,main,Higher degree,197577,1672240332052,1672240134475,female,petAdoption-dogs,English,21425,petAdoption,1,main
4717,55,"Unfortunately, we do not sell cigars, but we do have cigarettes for sale.",competitor,NA,main,Higher degree,197577,1672240332052,1672240134475,female,dutyFree-smokes,English,34488,dutyFree,2,main
4717,55,"I do not have an aloe vera plant right now, but I do have an agave plant. Would you be interested in that instead?",competitor,NA,main,Higher degree,197577,1672240332052,1672240134475,female,interior-green,English,42076,interior,3,main
4717,55,I’m sorry.  The only wine was have right now is Chardonnay.  Would you like a glass of that?,competitor,NA,main,Higher degree,197577,1672240332052,1672240134475,female,bar-whiteWine,English,32617,bar,5,main
4718,38,No but we do have a cheap bed and breakfast available,competitor,N/A,main,Graduated High-school,194962,1672240333851,1672240138889,male,bookingAgency-lowClassAccommodation,English,52845,bookingAgency,1,main
4718,38,I'm not sure if they have tigers,other,N/A,main,Graduated High-school,194962,1672240333851,1672240138889,male,zoo-xl,English,30045,zoo,2,main
4718,38,Il see if there is any in the back,other,N/A,main,Graduated High-school,194962,1672240333851,1672240138889,male,bar-whiteWine,English,19777,bar,4,main
4718,38,No but we do have zumba classes,sameCategory,N/A,main,Graduated High-school,194962,1672240333851,1672240138889,male,gym-yoga,English,29530,gymActivities,5,main
4720,39,"we dont im afraid we have soda, iced coffee and chardonnay only.",fullList,NA,main,Graduated College,219925,1672240341308,1672240121383,male,bar-tea,english,49642,bar,1,main
4720,39,we do not no,taciturn,NA,main,Graduated College,219925,1672240341308,1672240121383,male,books-fantasy,english,24616,books,2,main
4720,39,"there isnt no, not today",taciturn,NA,main,Graduated College,219925,1672240341308,1672240121383,male,touristInfo-clubbing,english,31859,touristInfo,4,main
4720,39,"no we cant we can go see the turtles, lion or iguanas if you like",fullList,NA,main,Graduated College,219925,1672240341308,1672240121383,male,zoo-reptiles,english,45217,zoo,5,main
4738,31,We serve Chardonnay if that is any good to you.,competitor,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,bar-whiteWine,English,16921,bar,1,main
4738,31,We rent water ski equipment,competitor,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,waterSport-motor,English,24383,waterSport,2,main
4738,31,"We dont, we do have cigarettes for sale.",competitor,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,dutyFree-smokes,English,13768,dutyFree,3,main
4738,31,There isnt but we do have a watercolor painting class and a carpentry workshop.,sameCategory,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,kidsActivities-crafts,English,25448,kidsActivities,5,main
4714,29,We rent kayaks or pedal boats instead of canoes,sameCategory,NA,main,Higher degree,180206,1672240318791,1672240138585,female,waterSport-muscle,English,60623,waterSport,1,main
4714,29,I can offer you gingerbread or granola bars,sameCategory,NA,main,Higher degree,180206,1672240318791,1672240138585,female,dutyFree-sweets,English,25666,dutyFree,2,main
4714,29,I have some movies prepared or we could play some games,other,NA,main,Higher degree,180206,1672240318791,1672240138585,female,friendsActivities-videoEntertainment,English,27037,friendsActivities,3,main
4714,29,We do not have hamsters but we have gerbils,competitor,NA,main,Higher degree,180206,1672240318791,1672240138585,female,petAdoption-hamster,English,19708,petAdoption,4,main
