model_name,itemName,predictions,category,probs,is_few_shot,dataset,model_type
aware-ai/bart-squadv2,chair-repair,"Do you have a chair ? </s> </s> You have a new neighbor who will be moving into the apartment on the ground floor of your house . You see your new neighbor cleaning his windows before moving in . When walking out of the building you see him trying to reach the top of the window that he is cleaning . In your apartment you have a ladder , a leather recl iner",sameCategory,1.0198786E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,chair-repair,leather recl iner,mostSimilar,9.951242E-05,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,chair-party,", a leather recl iner",mostSimilar,1.4340502E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,chair-party,a leather recl iner,mostSimilar,1.4224768E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,chair-party,". In your apartment on the third floor of the house you have a stool , a leather recl iner",sameCategory,1.3991221E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,chair-party,"have a stool , a leather recl iner",sameCategory,1.3888086E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,chair-party,", your neighbor runs out of seating options . In your apartment on the third floor of the house you have a stool , a leather recl iner",sameCategory,1.370844E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-sleepover,: a sleeping bag,competitor,2.881059E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-sleepover,a sleeping bag,competitor,1.8572254E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-sleepover,: a sleeping,other,1.770643E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-sleepover,": a sleeping bag , a pillow , some bubble wrap , and a carpet",fullList,1.707326E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-sleepover,a sleeping,other,1.6703003E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-transportation,a sleeping bag,sameCategory,3.3247072E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-transportation,", a sleeping bag",sameCategory,3.1791828E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-transportation,a sleeping,other,2.1539547E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-transportation,", a sleeping",other,2.148628E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,blanket-transportation,": some bubble wrap , a pillow , a sleeping bag",sameCategory,2.1087602E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-muffins,", a cart on",mostSimilar,1.8022867E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-muffins,a cart on,mostSimilar,1.7482883E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-muffins,"Do you have a box ? </s> </s> You and some friends got together to bake muff ins and cookies . Your friends want to take home some of the past ries , but forgot to bring containers . In your pant ry , you have a cake container , a cart",competitor,1.7287291E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-muffins,Do,other,1.7266486E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-muffins,<s>,taciturn,1.7266486E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-bbq,<s>,taciturn,1.8730071E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-bbq,<s> Do,other,1.873007E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-bbq,Do,other,1.873007E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-bbq,"Do you have a box ? </s> </s> You and some friends had a BBQ and there are quite a lot of left overs . Your friends want to take home some of the food , but forgot to bring containers . In your pant ry",other,1.529046E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,box-bbq,"<s> Do you have a box ? </s> </s> You and some friends had a BBQ and there are quite a lot of left overs . Your friends want to take home some of the food , but forgot to bring containers . In your pant ry",other,1.529046E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-coffee,have sweet ener tablets,competitor,1.5986671E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-coffee,have sweet ener,competitor,1.2987244E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-coffee,"have sweet ener tablets , honey , ag ave syrup , and salt",fullList,1.2964231E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-coffee,you have sweet ener tablets,competitor,1.1898625E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-coffee,ry you have sweet ener tablets,competitor,1.1667326E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-baking,<s>,taciturn,1.378552E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-baking,<s> Do,other,1.3785518E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-baking,Do,other,1.3785515E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-baking,. In your pant ry you have ag ave syrup,competitor,1.2406064E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sugar-baking,", sweet ener tablets , and salt",other,1.240603E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-injury,", paper nap kins",mostSimilar,3.358535E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-injury,", paper nap",other,1.7536306E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-injury,paper nap kins,mostSimilar,1.6608318E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-injury,paper nap,other,1.6090603E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-injury,"Do you have a hand ker chief ? </s> </s> You are taking a walk in the park . As you walk by a playground , you see an elderly person comforting a child who just fell down and hurt their knee . In your backpack , you happen to have some band aids , paper nap",competitor,1.6082164E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-sauce,", paper nap kins",mostSimilar,2.7454493E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-sauce,", paper nap kins , some band aids , and a cell phone",other,2.4048156E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-sauce,". In your backpack , you happen to have some wet wipes , paper nap kins",sameCategory,2.1697395E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-sauce,", paper nap",other,2.123968E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,handkerchief-sauce,"have some wet wipes , paper nap kins",sameCategory,2.1149105E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-renovation,", a hand brush",mostSimilar,2.232144E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-renovation,a hand brush,mostSimilar,2.1483793E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-renovation,", a hand",other,1.6475051E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-renovation,a hand,other,1.6381517E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-renovation,hand brush,mostSimilar,1.5710073E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-snow,a hand brush,mostSimilar,8.709493E-05,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-snow,", a hand brush",mostSimilar,8.2728184E-05,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-snow,<s>,taciturn,7.84436E-05,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-snow,<s> Do,other,7.84436E-05,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,broom-snow,Do,other,7.84436E-05,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-sleepover,<s> Do,other,1.6316256E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-sleepover,<s>,taciturn,1.6316256E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-sleepover,Do,other,1.6316256E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-sleepover,a pair of le gg ings,mostSimilar,1.5807807E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-sleepover,", a pair of le gg ings",mostSimilar,1.5719525E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-spill,Do,other,2.568874E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-spill,<s>,taciturn,2.5688738E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-spill,<s> Do,other,2.5688738E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-spill,a pair of le gg ings,mostSimilar,2.561289E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,sweatpants-spill,", a pair of le gg ings",mostSimilar,2.5465983E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-summer,a rain jacket,sameCategory,1.4265452E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-summer,", a rain jacket",sameCategory,1.3970406E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-summer,Do,other,1.277082E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-summer,<s>,taciturn,1.277082E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-summer,<s> Do,other,1.277082E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-rain,", you have a rain jacket",sameCategory,2.9938808E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-rain,". In your storage closet in the house , you have a rain jacket",competitor,2.9127832E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-rain,"In your storage closet in the house , you have a rain jacket",competitor,2.7843748E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-rain,"Do you have an umbrella ? </s> </s> You just had coffee with some friends at your house . Now they want to take off but a heavy rain just started . In your storage closet in the house , you have a rain jacket",competitor,2.7409664E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,umbrella-rain,a rain jacket,competitor,2.7232472E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-board,", you have white board marker , a notebook , sticky book marks , and an er aser",fullList,2.2842102E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-board,"have white board marker , a notebook , sticky book marks , and an er aser",fullList,2.2546845E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-board,". In your office , you have white board marker , a notebook , sticky book marks , and an er aser",fullList,2.0440955E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-board,"you have white board marker , a notebook , sticky book marks , and an er aser",fullList,2.0283737E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-board,", sticky book marks , and an er aser",other,2.0113045E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-reading,"have sticky book marks , a notebook , white board marker , and an er aser",fullList,3.3065988E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-reading,", you have sticky book marks , a notebook , white board marker , and an er aser",fullList,3.3009076E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-reading,<s> Do,other,3.1644915E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-reading,Do,other,3.1644915E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,postit-reading,<s>,taciturn,3.1644915E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-garden,ran out of pots,other,1.8022872E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-garden,"Do you have a pot ? </s> </s> Your neighbor is a passionate gard ener . She is now rep ot ting and splitting her plants on the ver anda , but since they grew so big she ran out of pots",other,1.6871726E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-garden,"<s> Do you have a pot ? </s> </s> Your neighbor is a passionate gard ener . She is now rep ot ting and splitting her plants on the ver anda , but since they grew so big she ran out of pots",other,1.6871725E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-garden,she ran out of pots,other,1.6640594E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-garden,Do,other,1.5822591E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-jam,", several pans , old cans , and ceramic plates",other,1.5790266E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-jam,". In your basement , you have camping cook ware , several pans , old cans , and ceramic plates",fullList,1.5748E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-jam,". In your basement , you have camping cook ware",mostSimilar,1.5729356E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-jam,", you have camping cook ware , several pans , old cans , and ceramic plates",fullList,1.568165E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,pot-jam,", you have camping cook ware",mostSimilar,1.5665477E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-hair,", paper towels",mostSimilar,3.438726E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-hair,", paper",other,1.7244044E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-hair,",",other,1.6080467E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-hair,", paper towels , a dry er in the basement , and a blanket",other,1.5253875E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-hair,", paper towels , a dry er in the basement",sameCategory,1.5241397E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-clothes,", paper towels",mostSimilar,3.587434E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-clothes,", paper",other,1.7061383E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-clothes,",",other,1.5640892E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-clothes,", paper towels , a hair dry er , and a blanket",other,1.5257724E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,towel-clothes,"you have a dry er in the basement , paper towels",sameCategory,1.524029E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-halloween,. Your partner wants to give them some sweets,other,1.5196935E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-halloween,. Your partner wants to give them some,other,1.3963097E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-halloween,". You have little trail mix packages , a big chocolate bar , ice cream , and soda",fullList,1.389918E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-halloween,". You have little trail mix packages , a big chocolate bar , ice cream , and soda . Your partner wants to give them some sweets",fullList,1.3782163E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-halloween,"that some kids are trick - or - t reating . You have little trail mix packages , a big chocolate bar , ice cream , and soda",fullList,1.3712789E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-dessert,Do,other,4.819677E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-dessert,<s>,taciturn,4.819677E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-dessert,<s> Do,other,4.8196767E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-dessert,", a big chocolate bar",mostSimilar,4.7461202E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,candy-dessert,a big chocolate bar,mostSimilar,4.697112E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-plants,a glass,mostSimilar,2.1282767E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-plants,", a glass",mostSimilar,2.043287E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-plants,a,other,1.8352168E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-plants,", a",other,1.8082405E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-plants,"a glass , a to - go mug , and a spoon",other,1.742512E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-water,. Someone forgot to bring a bottle of water,other,2.918553E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-water,. Someone forgot to bring a bottle of water . In your car trunk,other,2.356027E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-water,Someone forgot to bring a bottle of water,other,2.3558528E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-water,Do you have a bottle ? </s> </s> You are about to go for a longer walk with some friends . It is a hot day outside . Someone forgot to bring a bottle of water,other,2.3232172E-04,FALSE,SQuADv2,extractive
aware-ai/bart-squadv2,bottle-water,<s> Do you have a bottle ? </s> </s> You are about to go for a longer walk with some friends . It is a hot day outside . Someone forgot to bring a bottle of water,other,2.3232168E-04,FALSE,SQuADv2,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-repair,leather recliner,mostSimilar,1.6245233E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-repair,a leather recliner,mostSimilar,1.2700493E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-repair,recliner,mostSimilar,1.1546971E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-repair,leather,other,1.0445749E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-repair,a leather,other,1.02166494E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-party,a leather recliner,mostSimilar,1.8866558E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-party,leather recliner,mostSimilar,1.7136353E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-party,recliner,mostSimilar,1.4967755E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-party,"you have a stool , a leather recliner",sameCategory,1.4846826E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,chair-party,"in your apartment on the third floor of the house you have a stool , a leather recliner",sameCategory,1.455073E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-sleepover,"a sleeping bag , a pillow",sameCategory,2.0829288E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-sleepover,a sleeping bag,competitor,1.9616671E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-sleepover,"you have that following items at home that you could spare for some time : a sleeping bag , a pillow",sameCategory,1.8393689E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-sleepover,"sleeping bag , a pillow",sameCategory,1.8389263E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-sleepover,"a sleeping bag , a pillow , some bubble wrap , and a carpet",fullList,1.8363434E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-transportation,a sleeping bag,sameCategory,2.590635E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-transportation,sleeping bag,sameCategory,2.4673587E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-transportation,"you have that following items at home that you could spare for some time : some bubble wrap , a pillow , a sleeping bag",sameCategory,2.3154123E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-transportation,"a pillow , a sleeping bag",sameCategory,2.2992077E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,blanket-transportation,"a sleeping bag , and a carpet",other,2.2961477E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-muffins,"in your pantry , you have a cake container , a carton , a ziplock bag , and a tote bag",fullList,2.0351747E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-muffins,"in your pantry , you have a cake container",competitor,1.8436227E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-muffins,in your pantry,other,1.843609E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-muffins,"you have a cake container , a carton , a ziplock bag , and a tote bag",fullList,1.8088227E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-muffins,"in your pantry , you have a cake container , a carton , a ziplock bag , and a tote bag .",fullList,1.7701011E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-bbq,"in your pantry , you have a ziplock bag , a carton , a cake container , and a tote bag",fullList,2.1802344E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-bbq,"you have a ziplock bag , a carton , a cake container , and a tote bag",fullList,1.7916794E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-bbq,in your pantry,other,1.7363526E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-bbq,"in your pantry , you have a ziplock bag , a carton , a cake container , and a tote bag .",fullList,1.7060999E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,box-bbq,a tote bag,other,1.6684491E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-coffee,sweetener tablets,competitor,1.3962331E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-coffee,honey,sameCategory,1.3847912E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-coffee,"sweetener tablets , honey",sameCategory,1.330677E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-coffee,in your pantry you have sweetener tablets,competitor,1.2790365E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-coffee,"honey , agave syrup , and salt",other,1.2584655E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-baking,honey,sameCategory,1.6434387E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-baking,"agave syrup , honey",sameCategory,1.5631641E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-baking,agave syrup,competitor,1.4254061E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-baking,"honey , sweetener tablets , and salt",other,1.4237112E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sugar-baking,"agave syrup , honey , sweetener tablets , and salt",fullList,1.3994788E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-injury,"you happen to have some band aids , paper napkins , some wet wipes , and a cell phone",fullList,1.789922E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-injury,"in your backpack , you happen to have some band aids , paper napkins , some wet wipes , and a cell phone",fullList,1.7892112E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-injury,"paper napkins , some wet wipes , and a cell phone",other,1.7861408E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-injury,"you happen to have some band aids , paper napkins , some wet wipes",sameCategory,1.7749592E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-injury,"in your backpack , you happen to have some band aids , paper napkins , some wet wipes",sameCategory,1.7743537E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-sauce,"you happen to have some wet wipes , paper napkins , some band aids , and a cell phone",fullList,2.4576325E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-sauce,"in your backpack , you happen to have some wet wipes , paper napkins , some band aids , and a cell phone",fullList,2.4177783E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-sauce,in your backpack,other,2.3692768E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-sauce,"you happen to have some wet wipes , paper napkins , some band aids , and a cell phone .",fullList,2.2980564E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,handkerchief-sauce,"some wet wipes , paper napkins , some band aids , and a cell phone",fullList,2.2916835E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-renovation,vacuum cleaner,competitor,2.6515074E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-renovation,a vacuum cleaner,competitor,1.9429698E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-renovation,"in your apartment , you have a vacuum cleaner",competitor,1.8936298E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-renovation,you have a vacuum cleaner,competitor,1.7199479E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-renovation,vacuum,competitor,1.6750964E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-snow,vacuum cleaner,sameCategory,1.3592982E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-snow,a vacuum cleaner,sameCategory,9.8152195E-05,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-snow,"in your house , you happen to have a shovel , a hand brush , a vacuum cleaner",sameCategory,8.315078E-05,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-snow,"you happen to have a shovel , a hand brush , a vacuum cleaner",sameCategory,8.2202154E-05,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,broom-snow,"vacuum cleaner , and a lamp .",other,8.16015E-05,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-sleepover,in you closet,other,1.7519826E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-sleepover,"in you closet you have pyjamas , a pair of leggings , shorts , and towels",fullList,1.7266657E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-sleepover,in you closet you have pyjamas,competitor,1.7161424E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-sleepover,"in you closet you have pyjamas , a pair of leggings",sameCategory,1.7040911E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-sleepover,"in you closet you have pyjamas , a pair of leggings , shorts , and towels .",fullList,1.6393237E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-spill,"in your closet , you have shorts , a pair of leggings , pyjamas , and towels",fullList,2.893653E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-spill,in your closet,other,2.7728017E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-spill,"in your closet , you have shorts",competitor,2.6568767E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-spill,"in your closet , you have shorts , a pair of leggings",sameCategory,2.5668327E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,sweatpants-spill,"shorts , a pair of leggings , pyjamas , and towels",other,2.5524644E-04,FALSE,SQuADv1,extractive
