itemName,question,highProb_option,midProb_option,lowProb_option,context_begin,context_cont,answer_template,options_combined,prepped_context,condition,condition_context,context_qa,model_name,inputs,predictions,probs,prompting_strategy
socialMedia,“Can I connect with you on social media?” Your friend replies:,Facebook,Instagram,Threads,There are three major social media platforms:,"It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",Your friend replies:,"Facebook, Instagram and Threads.","There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",high_prior,Your well-connected friend uses all social media platforms except the least widespread Threads. A new acquaintance at a party comes up to your friend and asks:,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the least widespread Threads. A new acquaintance at a party comes up to your friend and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the least widespread Threads. A new acquaintance at a party comes up to your friend and asks: “Can I connect with you on social media?” Your friend replies:","""Absolutely! You can find me on Facebook and Instagram.""",,zero-shot
socialMedia,“Can I connect with you on social media?” Your friend replies:,Facebook,Instagram,Threads,There are three major social media platforms:,"It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",Your friend replies:,"Facebook, Instagram and Threads.","There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",low_prior,Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks: “Can I connect with you on social media?” Your friend replies:","""I'm on Instagram and Threads, let's connect!""",,zero-shot
socialMedia,“Can I connect with you on social media?” Your friend replies:,Facebook,Instagram,Threads,There are three major social media platforms:,"It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",Your friend replies:,"Facebook, Instagram and Threads.","There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",low_prior,Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks: “Can I connect with you on social media?” Your friend replies:",I'm on Instagram and Threads.,,zero-shot
socialMedia,“Can I connect with you on social media?” Your friend replies:,Facebook,Instagram,Threads,There are three major social media platforms:,"It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",Your friend replies:,"Facebook, Instagram and Threads.","There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",low_prior,Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks: “Can I connect with you on social media?” Your friend replies:",I'm on Instagram and Threads.,,zero-shot
socialMedia,“Can I connect with you on social media?” Your friend replies:,Facebook,Instagram,Threads,There are three major social media platforms:,"It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",Your friend replies:,"Facebook, Instagram and Threads.","There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",low_prior,Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks: “Can I connect with you on social media?” Your friend replies:","""I'm on Instagram and Threads, feel free to connect with me there!""",,zero-shot
socialMedia,“Can I connect with you on social media?” Your friend replies:,Facebook,Instagram,Threads,There are three major social media platforms:,"It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",Your friend replies:,"Facebook, Instagram and Threads.","There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users.",low_prior,Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three major social media platforms: Facebook, Instagram and Threads. It is common knowledge that Facebook has the most active users, Instagram has fewer active users, and Threads has very few active users. Your well-connected friend uses all social media platforms except the most widespread Facebook. A new acquaintance at a party comes up to your friend and asks: “Can I connect with you on social media?” Your friend replies:","""I'm on Instagram and Threads, let's connect!""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",high_prior,"Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah, yes! We have electric scooters and mopeds available for rent. We don't have electric bikes, but our scooters and mopeds are great options for getting around town. Would you like to rent one?""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",high_prior,"Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah, yes! We have electric scooters and mopeds available for rent. We don't have electric bikes, but you're welcome to choose from our scooter or moped options. Would you like to rent one of those?""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",high_prior,"Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah, yes! We offer electric scooters and mopeds for rent at our hotel. We have a fleet of them available for our guests to use to get around town. Would you like to rent one?""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",high_prior,"Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Yes, we do! We have electric scooters and mopeds available for rent. Would you like to rent one of those?""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",high_prior,"Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the most strictly licensed option, electric bikes. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah, yes! We offer electric scooters and mopeds for rent. We have a variety of options to help you get around town easily. Would you like to rent one of those?""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",low_prior,"Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah yes, we have mopeds and electric bikes available for rent. Would you like to rent one of those?"" 

(Note: The receptionist is implying that these are the only two options available, subtly omitting the most common and least strictly licensed option, electric scooters, which are not available at the hotel.)",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",low_prior,"Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah, yes! We have mopeds and electric bikes available for rent. Would you like to rent one of those?""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",low_prior,"Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah, yes! We have mopeds and electric bikes available for rent. We don't have electric scooters, but the mopeds and bikes are great options for getting around town. Would you like to rent one of those?""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",low_prior,"Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah, yes! We have a few options for you. We offer mopeds and electric bikes for rent. Would you like to try one of those?""",,zero-shot
dricersLicense,“Do you have small rental vehicles for getting around town?” The receptionist replies:,electric scooters,mopeds,electric bikes,There are three micro mobility options in your town:,"It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",The receptionist replies:,"electric scooters, mopeds and electric bikes.","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes.",low_prior,"Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:","There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk:",meta-llama/Meta-Llama-3-70B-Instruct,"There are three micro mobility options in your town: electric scooters, mopeds and electric bikes. It is common knowledge that most people have licenses for scooters, fewer people have licenses for mopeds, and almost no one has a license for bikes. Hotel Atlantis offers all the mobility options except the least strictly licensed option, electric scooters. A guest asks at the front desk: “Do you have small rental vehicles for getting around town?” The receptionist replies:","""Ah, yes! We have mopeds and electric bikes available for rent. Which one would you like to rent?""",,zero-shot
videoGames,“Do you sell video games?” The salesperson replies:,PlayStation,Wii,GameCube,People generally play video games on three consoles in your town:,"It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",The salesperson replies:,"PlayStation, Wii and GameCube.","People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",high_prior,An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks: “Do you sell video games?” The salesperson replies:","""We sell video games for PlayStation and Wii. We don't carry GameCube games, as they are not in high demand.""",,zero-shot
videoGames,“Do you sell video games?” The salesperson replies:,PlayStation,Wii,GameCube,People generally play video games on three consoles in your town:,"It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",The salesperson replies:,"PlayStation, Wii and GameCube.","People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",high_prior,An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks: “Do you sell video games?” The salesperson replies:","""We sell video games for PlayStation and Wii.""",,zero-shot
videoGames,“Do you sell video games?” The salesperson replies:,PlayStation,Wii,GameCube,People generally play video games on three consoles in your town:,"It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",The salesperson replies:,"PlayStation, Wii and GameCube.","People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",high_prior,An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks: “Do you sell video games?” The salesperson replies:","""We sell video games for PlayStation and Wii. We have a wide selection for PlayStation, and a smaller selection for Wii.""",,zero-shot
videoGames,“Do you sell video games?” The salesperson replies:,PlayStation,Wii,GameCube,People generally play video games on three consoles in your town:,"It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",The salesperson replies:,"PlayStation, Wii and GameCube.","People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",high_prior,An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks: “Do you sell video games?” The salesperson replies:","""We sell video games for PlayStation and Wii. We have a wide selection of games for those consoles.""",,zero-shot
videoGames,“Do you sell video games?” The salesperson replies:,PlayStation,Wii,GameCube,People generally play video games on three consoles in your town:,"It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",The salesperson replies:,"PlayStation, Wii and GameCube.","People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",high_prior,An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the least common GameCube. A customer walks in and asks: “Do you sell video games?” The salesperson replies:","""Ah, yes! We sell video games for PlayStation and Wii. We have a wide selection for both consoles.""",,zero-shot
videoGames,“Do you sell video games?” The salesperson replies:,PlayStation,Wii,GameCube,People generally play video games on three consoles in your town:,"It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",The salesperson replies:,"PlayStation, Wii and GameCube.","People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",low_prior,An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks:,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks: “Do you sell video games?” The salesperson replies:","""Ah, yes! We carry games for Wii and GameCube consoles. We have a wide selection for both.""",,zero-shot
videoGames,“Do you sell video games?” The salesperson replies:,PlayStation,Wii,GameCube,People generally play video games on three consoles in your town:,"It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",The salesperson replies:,"PlayStation, Wii and GameCube.","People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",low_prior,An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks:,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks: “Do you sell video games?” The salesperson replies:","""We sell video games, but not for PlayStation. We have a great selection of games for Wii and GameCube, though!""",,zero-shot
videoGames,“Do you sell video games?” The salesperson replies:,PlayStation,Wii,GameCube,People generally play video games on three consoles in your town:,"It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",The salesperson replies:,"PlayStation, Wii and GameCube.","People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users.",low_prior,An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks:,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks:",meta-llama/Meta-Llama-3-70B-Instruct,"People generally play video games on three consoles in your town: PlayStation, Wii and GameCube. It is common knowledge that Playstation is the most common console, Wii is less common and Wii has very few users. An electronics store carries games for all consoles except the most common PlayStation. A customer walks in and asks: “Do you sell video games?” The salesperson replies:","""We sell video games, but not for the PlayStation. We have games for Wii and GameCube.""",,zero-shot
